NOMREG;NOMDEP;ANNEXE;NOM DU MUSEE;ADR;CP;VILLE;TELEPHONE1;FAX;SITWEB;FERMETURE ANNUELLE;PERIODE OUVERTURE;JOURS NOCTURNES
AQUITAINE;LANDES;;MusÇe Despiau-WlÇrick;6, Place Marguerite de Navarre;40000;MONT-DE-MARSAN;0558750045;0558859002;www.mont-de-marsan.org/decouvrir/decouv_muse.html ou Site des musÇes aquitains;Jours fÇriÇs;Ouvert du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h de mai Ö septembre, et du lundi au dimanche de 10h Ö 12h et de 14h Ö 18h durant la pÇriode estivale et pendant les vacances scolaires;
AQUITAINE;LANDES;;MusÇe de la Chalosse;"Domaine de Carcher
480, Chemin du Sala
B.P. 24";40380;MONTFORT-EN-CHALOSSE;0558986927;0558985058;www.museedelachalosse.fr;12 dÇcembre au 1er fÇvrier;Ouvert de novembre Ö mars du mardi au vendredi de 14h Ö 17h30, d'avril Ö octobre du mardi au vendredi de 10h Ö 12h et du mardi au dimanche de 14h Ö 18h (18h30 en juin, juillet, aoñt);
AQUITAINE;LANDES;;EcomusÇe de la Grande Lande;Route de SofÇrino;40630;SABRES;0558083131;0558075685;www.marqueze.fr;;Ouvert en basse saison (avril au 31 mai et 15 septembre au 4 novembre du lundi au samedi de 14h Ö 16h40, dimanche et jours fÇriÇs de 10h Ö 12h et de 14h Ö 16h40, en haute saison tous les jours de 10h Ö 12h et de 14h Ö 16h40, fermeture Ö 18h ou 19h;
AQUITAINE;LANDES;;MusÇe Municipal;Rue du GÇnÇral Lamarque;40500;SAINT-SEVER;0559056171;;http://www.saint-sever.fr/culture_musee.htm;;Ouvert de juillet Ö septembre de 14h30 Ö 18h;
AQUITAINE;LANDES;;MusÇe DÇpartemental de la Faãence et des Arts de la table;2378, Route d'Hagetmau;40320;SAMADET;0558791300;0558796910;www.museesamadet.landes.fr;1er mai, 1er et 11 novembre, du 1er dÇcembre 2013 au 31 janvier 2014;Ouvert du 1er fÇvrier au 31 mai de 14h Ö  18h et du 1er juin au 30 septembre de 10h Ö 12h et du 14h Ö 18h30 du mardi au dimanche, et du 1er octobre au 30 novembre de 14h Ö 18h du mardi au dimanche;
AQUITAINE;LANDES;;MusÇe Municipal du Lac;112, Place de la Mairie;40460;SANGUINET;0558780233;0558786663;www.ville-sanguinet.fr;;Ouvert de mi-avril Ö fin juin le mercredi et samedi de 14h Ö 18h, en juillet aoñt, lundi, jeudi, vendredi, samedi, dimanche de 10h Ö 13h et de 15h30 Ö 19h et de septembre Ö mi-octobre mercredi et samedi de 14h Ö 18h;
AQUITAINE;LOT ET GARONNE;;MusÇe des Beaux-Arts;Place du Dr Pierre Esquirol;47916;AGEN Cedex 9;0553694723;0553694777;www.agen.fr/musee;1er janvier, 1er et 8 mai, Lundi de PÉques, Jeudi de l'Ascension,1er et 11 novembre, 25 dÇcembre;Ouvert du 1er octobre au 30 avril de 10h Ö 12h30 et de 13h30 Ö 18h du mercredi au lundi et de mai Ö septembre de 10h Ö 18h;
AQUITAINE;LOT ET GARONNE;;MusÇe Municipal Albert Marzelles;15, Rue Abel BoyÇ;47200;MARMANDE;0553644204;0553642881;Site des musÇes aquitains et site de la ville;;Ouvert du mercredi au jeudi de 15h Ö 18h, vendredi 13h30 Ö 19h (octobre Ö avril) 10h Ö 19h (mai Ö septembre) et le samedi de 10h Ö 12h et de 15h Ö 18h;
AQUITAINE;LOT ET GARONNE;;MusÇe du Liäge et du Bouchon;Rue du Puits Saint Cìme;47170;MEZIN;0553656816;0553656816;www.ville-mezin.fr/musee.html;1er juin, 25 dÇcembre;Ouvert du 1er avril au 1er juin du mardi au vendredi et le dimanche de 14h Ö 18h, du 2 juin au 30 septembre du mardi au vendredi de 10h Ö 12h30 et de 14h Ö 18h et du samedi au lundi de 14h Ö 18h, en octobre du mardi au vendredi de 14h Ö 18h;
AQUITAINE;LOT ET GARONNE;;MusÇe du ChÉteau Henri IV;Rue Henri IV;47600;NERAC;0553652111;0553970835;Site des musÇes aquitains ou www.nerac.fr;DÇcembre, janvier, 1er week-end de mai et 3äme lundi de septembre;Ouvert d'octobre Ö mars de 14h Ö 18h du mardi au jeudi et week-end et d'avril Ö septembre tous les jours de 10h Ö 18h;
AQUITAINE;LOT ET GARONNE;;MusÇe de PrÇhistoire MÇsolithique Laurent Coulonges;Le Bourg;47500;SAUVETERRE-LA-LEMANCE;0553407303;0553406386;www.sauveterre-prehistoire.fr ou www.tourisme-fumelois.fr;Jours fÇriÇs sauf 14 juillet et 15 aoñt;Ouvert du 15 avril au 31 juin et de septembre Ö octobre du mardi au samedi de 10h Ö 12h30 et de 13h30 Ö 17h30, dimanche de 13h30 Ö 17h30, en juillet-aoñt tous les jours de 10h Ö 12h30 et de 14h Ö 18h, jours fÇriÇs de 14h Ö 18h, et du 15 octobre au 31 dÇce;
AQUITAINE;LOT ET GARONNE;;MusÇe Municipal (Moulin de Gajac);2, Rue du Jardins;47300;VILLENEUVE-SUR-LOT;0553404800;0553015764;Site de la ville;1er novembre, 1er mai, 25 dÇcembre et 1er janvier;Ouvert de novembre Ö mars du lundi au vendredi de 10h Ö 12h et de 14h Ö 17h, samedi et dimanche de 14h Ö 17h et d'avril Ö octobre du lundi au vendredi de 10h Ö 12h et de 14h Ö 18h, samedi et dimanche de 14h Ö 18h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Municipal;Rue de l'Eglise;64260;ARUDY;0559056171;;www.museearudy.com ou www.ot-arudy.fr;Octobre Ö dÇcembre;Ouvert du 1er janvier au 30 juin et en septembre du mardi au vendredi de 14h Ö 17h, le dimanche de 15h Ö 18h en juillet-aoñt tous les jours de 10 h Ö 12 h et de 15 h Ö 18 h et du 1er octobre au 31 dÇcembre le dimanche de 15 h Ö 18 h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Bonnat-Helleu - MusÇe des Beaux-Arts de Bayonne;5, Rue Jacques-Laffitte;64100;BAYONNE;0559590852;0559595326;www.museebonnat.bayonne.fr;Jours fÇriÇs;Ouvert du 1er octobre au 31 mai de 10h30 Ö 12h30 et de 13H30 Ö 18h30 du mercredi au lundi et du 1er juin au 30 septembre de 10h30 Ö 18h30;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Basque et de l'Histoire de Bayonne;37, Quai des Corsaires;64100;BAYONNE;0559466190;0559257338;www.musee-basque.com;Jours fÇriÇs;Ouvert du mardi au dimanche d'octobre Ö mars de 10h30 Ö 18h, et d'avril Ö septembre de 10h Ö 18h30,  tous les jours en juillet-aoñt de 10h Ö 18h30 nocturnes le jeudi jusqu'Ö 20h30;jeudi fermeture Ö 20h et  jusqu'Ö 20h30 en juillet et aoñt
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇum d'Histoire Naturelle;"Hìtel de ville
1, Avenue MarÇchal Leclerc";64100;BAYONNE;0559591510;0559571512;www.museum.bayonne.fr;;Ouvert du 15 avril au 14 octobre du mardi au dimanche de 10h30 Ö 12h30 et de 13h30 Ö 18h et du 15 octobre au 14 avril du mardi au vendredi de 13h30 Ö 17h samedi, dimanche de 11h Ö 12h30 et de 13h30 Ö 17h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Edmond Rostand;"Villa Arnaga
Route du Docteur Camino";64250;CAMBO-LES-BAINS;0559298392;0559299494;www.arnaga.com;;Ouvert tous les jours d'avril Ö juin  et de septembre au 14 octobre de 9h30 Ö 12h30 et de 14h30 Ö 18h30, en juillet-aoñt de 10h Ö 19h, et du 15 octobre Ö la fin des vacances de la Toussaint de 14h30 Ö 18h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Municipal de GuÇthary;"Parc municipal AndrÇ Narbaits 
117, Avenue du GÇnÇral de Gaulle";64210;GUETHARY;0559548637;0559547869;www.musee-de-guethary.fr;Novembre Ö avril;Ouvert de mai Ö juin et de septembre Ö octobre lundi, mercredi au samedi de 14h30 Ö 18h30, en juillet-aoñt lundi, mercredi au samedi de 0h Ö 12h et de 15h Ö 19h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Bernadotte;8, Rue Tran;64000;PAU;0559274842;0558980963;site de la ville;;Ouvert du mardi au dimanche de 10h Ö 12h et de  14h Ö 18h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe Municipal des Beaux-Arts;Rue Mathieu Lalanne;64000;PAU;0559273302;0559980963;http://musee.ville-pau.fr;;Ouvert de 10h Ö 12h et de 14h Ö 18h;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe National du ChÉteau;;64000;PAU;0559823800;0559823818;www.musee-chateau-pau.fr;1er janvier, 1er mai, 25 dÇcembre;Ouvert du 16 septembre au 14 juin 2010 de 9h30 Ö 11h45 et de 14h Ö 17h et du 15 juin au 15 septembre de 9h30 Ö 12h30 et de 13h30 Ö 18h45;
AQUITAINE;PYRêNêES ATLANTIQUES;;MusÇe BÇarnais;"Association RÇgionaliste de PyrÇnÇes
7 avenue Henri Faisans";64000;PAU;0559823800;0559823818;;;;
AUVERGNE;ALLIER;;MusÇe Charles-Louis Philippe;5, Rue Charles-Louis Philippe;03350;CERILLY;0470675200;0470679401;www.mairie-cerilly.fr;;"Ouvert du 1er mai au 30 juin et du 1er septembre au 31 octobre de 15h Ö 18h, samedi, dimanche et jours fÇriÇs  de 15h Ö 18h, en juillet-aoñt tous les jours de 15h Ö 18h.
En dehors de ces pÇriodes, possibilitÇ de visite tous les jours uniquement sur rende";
AUVERGNE;ALLIER;;MusÇe Municipal de Gannat;Place Rantian;03800;GANNAT;0470902378;0470901522;www.bassin-gannat.com;;Ouvert d'avril Ö juin et septembre Ö mi-octobre du mardi au dimanche de 14h Ö 18h et juillet/aoñt du mardi au samedi de 10h30 Ö 12h et de 14h Ö 19h et le dimanche de 14h Ö 19h;
AUVERGNE;ALLIER;;MusÇe Rural de la Sologne Bourbonnaise;"Michel LABONNE
SecrÇtaire des Amis du MusÇee
149, Route de Bourgogne";03400;IZEURE;;;;;;
AUVERGNE;ALLIER;;MusÇe des Musiques Populaires - MuPop;3, Rue Notre Dame;03100;MONTLUCON;0470021962;;www.mupop.fr;Janvier, 1er mai, 25 dÇcembre;Ouvert du mardi au dimanche du 1er juin au 31 aoñt de 10h Ö 19h et du 1er septembre au 31 mai de 14h Ö 18h (et sur rdv le matin pour les groupes);
AUVERGNE;ALLIER;;Centre National du Costume de Scäne et de la ScÇnographie;"Quartier Villars
Route de montilly";03000;MOULINS;0470207620;0470342304;www.cncs.fr;25 dÇcembre, 1erjanvier, 1er mai et lors du montage des expositions;Ouvert tous les jours de 10h Ö 18h, en juillet-aoñt de 10h Ö 18h30;
AUVERGNE;ALLIER;;MusÇe Anne de Beaujeu;"1, Avenue Victor Hugo
B.P. 1669";03016;MOULINS Cedex;0470204847;0470208931;www.mab.allier.fr;1er janvier, 1er mai, 25 dÇcembre;Ouvert de septembre Ö juin du mardi au samedi de 10h Ö 12h et de 14h Ö 18h, dimanches et jours fÇriÇs de 14h Ö 18h. En juillet-aoñt ouvert du lundi au samedi de 10h Ö 12h30 et de 14h Ö 18h30, dimanches et jours fÇriÇs de 14h Ö 18h30;
AUVERGNE;ALLIER;;MusÇe Rieckotter;"Hìtel de Ville
Boulevard des Aräne - B.P. 10";03310;NERIS-LES-BAINS;0470034211;0470037999;www.ville-neris-les-bains.fr;;Ouvert d'avril Ö octobre du mardi au samedi de 14h30 Ö 18h, de juin Ö septembre le dimanche de 14h30 Ö 17h30, visite guidÇe le jeudi et le samedi Ö 16h;
AUVERGNE;ALLIER;;MusÇe Municipal de Souvigny;Place Aristide Briand;03210;SOUVIGNY;0470439975;0470436618;site de la ville www.ville-souvigny.com;1er mai, 25 dÇcembre, 1er janvier - Mars;Ouvert d'avril Ö mai et d'octobre Ö mi- novembre du mercredi au lundi de 9h Ö 12h et de 14h Ö 18h, de juin Ö septembre tous les jours de 9h Ö 12h et de 14h Ö 18h, en juillet-aoñt de 9h Ö 12h et de 14h Ö 19h;
AUVERGNE;ALLIER;;MusÇe des Arts D'Afrique et D'Asie;11, Rue Mounin;03200;VICHY;0470977640;0470960134;www.musee-aaa.com;;Ouvert du mardi au dimanche de 14h Ö 18 h de dÇbut mai Ö fin octobre;
AUVERGNE;CANTAL;;MusÇe des Sciences;ChÉteau Saint Etienne;15000;AURILLAC;0471480700;0471482919;www.aurillac.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert de janvier Ö mi-juin et de septembre Ö dÇcembre du mardi au samedi de 14h Ö l8h et de mi-juin au 4 septembre du lundi au samedi de 10h Ö 18h30 et le dimanche de 14h Ö 18h30;
AUVERGNE;CANTAL;;MusÇe d'Art et d'ArchÇologie;"Centre Culturel Pierre Mendäs France
37, rue des Carmes";15012;AURILLAC Cedex;0471454610;0471454692;www.ville-aurillac.fr;;"Ouvert de fÇvrier Ö novembre du mardi au samedi de 10h Ö 12h et de 14h Ö 18h, le dimanche de 14h Ö 18h en juillet-aoñt
Expositions temporaires (Ecuries) du lundi au samedi de 13h30 Ö 18h30
Expositions temporaires (Sellerie) du mardi au samedi de 14h Ö 1";
AUVERGNE;CANTAL;;EcomusÇe de Margeride-Haute-Auvergne;"La Tour
Jardin de Saint-Martin";15320;RUYNES-EN-MARGERIDE;0471234296;0471234580;www.pays-saint-flour.fr ou www.cc-paysdesaintflour.fr;DÇcembre et janvier;Ouvert tous les jours en juin et septembre tous les jours de 14h Ö 18h et en juillet aìut tous les jours de 10h Ö 13h et de 15h Ö 19h;
AUVERGNE;CANTAL;;MusÇe d'art et d'histoire Alfred Douât;"Maison consulaire
17, Place d'Armes";15100;SAINT-FLOUR;0471604499;0471609256;www.musee-douet.com;1er mai, jours fÇriÇs. Entre Noâl et le jour de l'an;Ouvert du 2 mai au 30 septembre tous les jours de 10h Ö 12h et de 14h Ö 18h, du 1er octobre au 30 avril le lundi et du mercredi au samedi de 10h Ö 12h et de 14h Ö 17h;
AUVERGNE;CANTAL;;MusÇe de la Haute Auvergne;"Palais Çpiscopal
1, Place d'Armes";15100;SAINT-FLOUR;0471602232;0471606847;www.auvergne-centrefrance.com/geotouring/musees/detail/mus154.htm;1er mai, jours fÇriÇs, Entre Noâl et jour de l'an;Ouvert de mai Ö fin octobre tous les jours de 10h Ö 12h et de 14h Ö 18h, de novembre Ö fin avril le lundi et du mercredi au samedi de 10h Ö 12h et de 14h Ö 17h;
AUVERGNE;HAUTE-LOIRE;;MusÇe de PalÇontologie;Place de l'Çglise;43380;CHILHAC;0471774726;0471774171;http://www.museechilhac.fr;;Ouvert (PÉqes Ö la Toussaint) avril Ö juin et de septembre Ö Toussaint le dimanche et jours fÇriÇs de 14h Ö 18h, et en juillet-aoñt tous les jours de 10h Ö 12h et de 15h Ö 19h;
AUVERGNE;HAUTE-LOIRE;;MusÇe des Arts et Traditions Populaires de Haute Loire;;43100;LAVAUDIEU;0471760890;0471760890;Site des amis de Lavaudieu - www.abbayedelavaudieu.fr;DÇcembre Ö mars;Ouvert d'avril Ö juin, et de septembre Ö novembre du mercredi au lundi de 10h Ö 12h et de 14h Ö 18h, en juillet-aoñt tous les jours de 10h Ö 12h et de 14h Ö 19h;
AUVERGNE;HAUTE-LOIRE;;MusÇe Crozatier;Jardin Henri Vinay;43000;LE PUY-EN-VELAY;0471066240;0471066249;www.lepuyenvelay.fr;Novembre Ö mai;Ouvert de juin Ö septembre de 10h Ö 13h et de 14h Ö 19h et d'octobre Ö novembre de 10h Ö 12h et de 14h Ö 16h;
AUVERGNE;HAUTE-LOIRE;;MusÇe des Manufactures de Dentelles;14, avenue de la Gare;43130;RETOURNAC;0471594163;0471594155;www.ville-retournac.fr/musee;Du 16 dÇcembre au 14 mars et le 1er mai;"Ouvert tous les jours de 14h Ö 18h / et de 14h Ö 19h en juillet et aoñt.
.";
AUVERGNE;HAUTE-LOIRE;;MusÇe de la Ferblanterie;;43300;SAINT ARCONS D'ALLIER;0471740204;0471740339;;;;
AUVERGNE;PUY DE D‚ME;;MusÇe de la Dentelle;53, Route Nationale;63220;ARLANC;0473950003;0473951892;www.arlanc.fr/dentelle/index.php;DÇcembre Ö mi mars;Ouvert du 1er mai au 30 juin week-end et jours fÇriÇs de 14h Ö 18h, du 1er juillet au 31 aoñt tous les jours de 14h Ö 18h,  du 1er au 30 septembre les week-end de 14h Ö 18h;
AUVERGNE;PUY DE D‚ME;;MusÇum d'Histoire Naturelle Henri-Lecoq;15, rue Bardoux;63000;CLERMONT-FERRAND;0473423200;0473423201;www.clermont-ferrand.fr/-Museum-Henri-Lecoq-.html;Jours fÇriÇs;Ouvert d'octobre Ö avril du mardi au samedi de 10h Ö 12h et de 14h Ö 17h dimanche de 14h Ö 17h, du 1er mai au 30 septembre de 10h Ö 12h et de 14h Ö 18h;
AUVERGNE;PUY DE D‚ME;;MusÇe d'ArchÇologie Bargoin;45, rue Ballainvilliers;63000;CLERMONT-FERRAND;0473426970;0473929010;www.clermont-ferrand.fr/-Musee-Bargoin-.html;;Ouvert du mardi au samedi de 10h Ö 12h et de 13h Ö 17h, le dimanche de 14h Ö 19h;
AUVERGNE;PUY DE D‚ME;;MusÇe d'Art Roger-Quillot;"Quartier historique de Montferrand
Place Louis Deteix";63100;CLERMONT-FERRAND;0473161130;0473161131;http://museedart.clermont-ferrand.fr;1er janvier, 1er mai, 1er novembre, 25 dÇcembre;Ouvert du mardi au vendredi de 10h Ö 18h et du samedi au dimanche de 10h Ö 12h et de 13h Ö 18h;
AUVERGNE;PUY DE D‚ME;;MusÇe DÇpartemental de la CÇramique Gallo-Romaine;"39, Rue de la RÇpublique
B.P. 30";63190;LEZOUX;0473734242;0473730960;"www.puydedome.fr rubrique ""dÇcouvrir le Puy-de-Dìme""";Janvier, 1er mai, 1er novembre, 25 dÇcembre;"Ouvert du 1er octobre au 31 mars : 10h Ö 17h en semaine et de 14h Ö 18h le week-end
et du 1er avril au 30 septembre de 10h Ö 18h en semaine et de 14h Ö 19h le week-end.";
AUVERGNE;PUY DE D‚ME;;MusÇe des PÇnitents Blancs;Place de l'Eglise;63940;MARSAC-EN-LIVRADOIS;0473956008;0473956687;www.livradois.com/marsac/penitent/index.htm;;Ouvert en Juillet et aoñt tous les jours de 14h30h Ö 18h30, hors saison sur rendez-vous;
AUVERGNE;PUY DE D‚ME;;MusÇe PalÇontologique;Le Bourg;63560;MENAT;0473855029;0473855022;;Janvier, fÇvrier, mars;Ouvert de PÉques Ö fin mai week-end et jours fÇriÇs de 10h30 Ö 12h et de 14h Ö 18h30 et de juin Ö septembre du mercredi au lundi de 10h30 Ö 12h et de 14h Ö 18h30;
AUVERGNE;PUY DE D‚ME;;MusÇe Lapidaire;Place de l'Abbaye;63200;MOZAC;0473389994;0473387305;www.riom-communaute.fr;;Visite incluse dans visite globale de l'abbatiale Saint-Pierre de Mozac qui a lieu les jeudis Ö 15h pendant les vacances scolaires d'octobre Ö mai et les jeudis, vendredis, dimanches Ö 15h de juin Ö septembre;
AUVERGNE;PUY DE D‚ME;;MusÇe Municipal;Parc du PrÇlong;63790;MUROL;0473886006;0473886503;www.musee-murol.fr/;1er janvier, 1er mai, 14 juillet, 25 dÇcembre. 1er novembre au 19 dÇcembre;Ouvert du 1er juin au 31 octobre tous les jours de 10h Ö 12h et de 14h30 Ö 18h30. Le reste de l'annÇe du mercredi au dimanche de 10h Ö 12h et de 14h Ö 18h30.;
AUVERGNE;PUY DE D‚ME;;MusÇe Francisque Mandet;14, Rue de l'Hìtel de Ville;63200;RIOM;0473381853;0473387305;www.riom-communaute.fr;;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 17h30 de septembre Ö juin, et en  juillet-aoñt de 10h Ö 12h30 et de 14h30 Ö 18h;
AUVERGNE;PUY DE D‚ME;;MusÇe RÇgional d'Auvergne;10 bis, Rue Delile;63200;RIOM;0473381731;0473383009;www.riom-communaute.fr;14 juillet, 15 aoñt, 1er et 11 novembre. De dÇcembre Ö mars;Ouvert du mardi au dimanche de 14h Ö 17h30, et en  juillet-aoñt de 14h Ö 18h, du week-end de la nuit des musÇes au 15 novembre;
AUVERGNE;PUY DE D‚ME;;MusÇe Municipal de la Coutellerie;58, Rue de la Coutellerie;63300;THIERS;0473805886;0473802939;www.ville-thiers.fr/Musee-de-la-Coutellerie;Janvier Öpräs les vacances scolaires, 1er mai, 24 et 25 dÇcembre;"Ouverture du musÇe  d'octobre Ö mai du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h, en juin et septembre tous les jours de 10h Ö 12h et de 14h Ö 18h, en juillet-aoñt tous les jours de 10h Ö 12h30 et de 13h30 Ö 19h.
Ouverture de la VallÇe des Rouets de";
AUVERGNE;PUY DE D‚ME;;MusÇe Municipal Marcel Sahut;2, rue des Ecoles;63530;VOLVIC;0473335733;0473338574;www.ville-volvic.fr;;Ouvert d'avril Ö octobre du mardi au dimanche de 14h Ö 18h. Pour les groupe sur rÇservation de novembre Ö mars;
BOURGOGNE;C‚TE D?OR;;SPL MusÇoparc AlÇsia;"B.P. 49
1, Route des Trois Ormeaux";21150;ALISE-SAINTE-REINE;0380969623;0380969624;www.alesia.com;Du 2 janvier au 13 fÇvrier inclus pour le CI et vestiges. Du 12 novembre au 31 dÇcembre pour les vestiges. En dÇcembre pour le CI;Ouverture du CI du 14 fÇvrier au 30 novembre inclus, des vestiges du 14 fÇvrier au 11 novembre inclus tous les jours. Du 14 fÇvrier au 31 mars de 10h Ö 17h, d'avril Ö juin de 10h Ö 18h, en juillet-aoñt de 10h Ö 19h, en septembre-octobre de 10h Ö 18h en no;
BOURGOGNE;C‚TE D?OR;;MusÇe Bonaparte;"Bibliothäque Municipale
Passage Xavier Girault";21130;AUXONNE;0380374252;0380374252;Site des musÇes de la rÇgion ou site de la ville;1er mai;Ouvert de mai Ö septembre tous les jours de 10h Ö 12h et de 15h Ö 18h;
BOURGOGNE;C‚TE D?OR;;MusÇe des Beaux-Arts;"Porte Marie de Bourgogne
6, boulevard Perpreuil";21200;BEAUNE;0380249870;0380245620;www.musees-bourgogne.org ou www.beaune.fr;Mois de dÇcembre et 1er janvier;Ouvert de 11h Ö 18h tous les jours sf lundi et mardi d'octobre Ö avril (sf Ö  PÉques) et tous les jours sf mardi d'avril Ö septembre;
BOURGOGNE;C‚TE D?OR;;MusÇe du Vin de Bourgogne;"Hìtel des Ducs
Rue d'Enfer";21200;BEAUNE;0380220819;0380245620;www.musees-bourgogne.org ou www.beaune.fr;mois de dÇcembre et 1er janvier;Ouvert de 11h Ö 18h tous les jours sf lundi et mardi d'octobre Ö avril (sf Ö PÉques) et tous les jours sf mardi d'avril Ö septembre;
BOURGOGNE;C‚TE D?OR;;MusÇe E.J Marey;Hìtel de Ville;21200;BEAUNE;0380245692;0380245620;www.musees-bourgogne.org;;;
BOURGOGNE;C‚TE D?OR;;MusÇe de la SidÇrurgie Grande Forge;La Grande Forge;21500;BUFFON;0380921035;0380924164;;;;
BOURGOGNE;C‚TE D?OR;;MusÇe du Pays ChÉtillonnais - TrÇsor de Vix;14, Rue de la LibÇration;21400;CHATILLON-SUR-SEINE;0380912467;0380915176;www.musee-vix.fr;1er janvier, 1er mai, 11 novembre, 25 & 31 dÇcembre;Ouvert du 1er septembre au 30 juin du mercredi au lundi de 9h Ö 12h et de 14h Ö 18h et du 1er juillet  au 31 aoñt tous les jours de 10h Ö 19h;
BOURGOGNE;C‚TE D?OR;;MusÇe Magnin;4, rue des Bons Enfants;21000;DIJON;0380671110;0380664375;www.musee-magnin.fr;1er janvier et 25 dÇcembre;Ouvert du mardi au dimanche de 10h Ö 12h et de 14h Ö 18h;
BOURGOGNE;C‚TE D?OR;;MusÇum - Jardin des Sciences;"Parc de l'Arquebuse
14, Rue Jehan de Marville - 1 Avenue Albert 1er";21000;DIJON;0380488200;0380488205;www.dijon.fr;;Ouvert le lundi et du mercredi au vendredi de 9h Ö12h30 et de 14h Ö 18h, samedi et dimanche de 14h Ö 18h. En juillet aoñt de 14h Ö 19h. Le mardi ouvert sur rÇservation pour les groupes;
BOURGOGNE;C‚TE D?OR;;MusÇe de la Vie Bourguignonne, Perrin de Puycousin;"Monastäre des Bernardines
15-17, rue Sainte-Anne";21000;DIJON;0380488090;0380488099;www.musees-bourgogne.org;1er janvier, 1er et 8 mai, 14 juillet, 1er et 8 novembre, 25 dÇcembre;Ouvert du 1er avril auu 31 octobre du mercredi au dimanche de 9h30 Ö 12h30 et de 14h Ö 18h, du 1er novembre au 31 mars les mercredis, samedis et dimanches de 9h30 Ö 12h30 et de 14h Ö 18h;
BOURGOGNE;C‚TE D?OR;;MusÇe d'Art SacrÇ;"Monastäre des Bernardines
15-17, rue Sainte-Anne";21000;DIJON;0380488090;0380488099;Site des musÇes de Bourgogne;1er janvier, 1er et 8 mai, 14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert du 1er avril auu 31 octobre du mercredi au dimanche de 9h30 Ö 12h30 et de 14h Ö 18h, du 1er novembre au 31 mars les mercredis, samedis et dimanches de 9h30 Ö 12h30 et de 14h Ö 18h;
BOURGOGNE;C‚TE D?OR;;MusÇe Franáois Rude;8, Rue Vaillant;21000;DIJON;0380745270;0380745344;http://mba.dijon.fr ou www.ville-dijon.fr;1er janvier, 1er et 8 mai,14 juillet, 1er et 11 novembre, 25 dÇcembre;Ouvert de mai Ö octobre du mercredi au lundi de 9h30 Ö 18h et de novembre Ö avril de 10h Ö 17h;
BOURGOGNE;C‚TE D?OR;;MusÇe des Beaux-Arts;"Palais des Ducs et des Etats de Bourgogne
CS 73310";21033;DIJON Cedex;0380745209;0380745344;http://mba.dijon.fr ou www.ville-dijon.fr;1er janvier, 1er & 8 mai, 14 juillet, 1er & 11 novembre, 25 dÇcembre;Ouvert du mercredi au lundi du 2 mai au 31 octobre de 9h30 Ö 18h et du 2 novembre au 30 avril de 10h Ö 17h;Mercredi de 19h Ö 21h
